,date,status,age_group,gender,count,rate_per_100000
9052,2021-10-02,hospitalizations,0 to 11,all,25,0.512804208
9053,2021-10-02,hospitalizations,12 to 19,male,8,0.437430011
9054,2021-10-02,hospitalizations,12 to 19,female,13,0.755494186
9055,2021-10-02,hospitalizations,12 to 19,all,21,0.59161729
9056,2021-10-02,hospitalizations,20 to 29,male,38,1.318333931
9057,2021-10-02,hospitalizations,20 to 29,female,54,2.043919283
9058,2021-10-02,hospitalizations,20 to 29,all,92,1.665336509
9059,2021-10-02,hospitalizations,30 to 39,male,69,2.340128524
9060,2021-10-02,hospitalizations,30 to 39,female,73,2.573190527
9061,2021-10-02,hospitalizations,30 to 39,all,142,2.454411468
9062,2021-10-02,hospitalizations,40 to 49,male,94,3.659950139
9063,2021-10-02,hospitalizations,40 to 49,female,61,2.379793137
9064,2021-10-02,hospitalizations,40 to 49,all,155,3.020506903
9065,2021-10-02,hospitalizations,50 to 59,male,124,5.033656489
9066,2021-10-02,hospitalizations,50 to 59,female,94,3.734270874
9067,2021-10-02,hospitalizations,50 to 59,all,218,4.376944905
9068,2021-10-02,hospitalizations,60 to 69,male,162,6.535111906
9069,2021-10-02,hospitalizations,60 to 69,female,117,4.526620008
9070,2021-10-02,hospitalizations,60 to 69,all,279,5.509884516
9071,2021-10-02,hospitalizations,70 to 79,male,143,8.937689926
9072,2021-10-02,hospitalizations,70 to 79,female,103,5.811539121
9073,2021-10-02,hospitalizations,70 to 79,all,246,7.294720342
9074,2021-10-02,hospitalizations,80+,male,129,17.34722007
9075,2021-10-02,hospitalizations,80+,female,132,12.32138657
9076,2021-10-02,hospitalizations,80+,all,261,14.38061691
9077,2021-10-02,hospitalizations,all,male,780,3.897328966
9078,2021-10-02,hospitalizations,all,female,659,3.281210058
9079,2021-10-02,hospitalizations,all,all,1439,3.588729056
9080,2021-10-02,icu,0 to 11,male,1,0.040006657
9081,2021-10-02,icu,0 to 11,female,4,0.16838057
9082,2021-10-02,icu,0 to 11,all,5,0.102560842
9083,2021-10-02,icu,12 to 19,male,2,0.109357503
9084,2021-10-02,icu,12 to 19,all,2,0.056344504
9085,2021-10-02,icu,20 to 29,male,8,0.277543986
9086,2021-10-02,icu,20 to 29,female,1,0.037850357
9087,2021-10-02,icu,20 to 29,all,9,0.162913354
9088,2021-10-02,icu,30 to 39,male,16,0.542638498
9089,2021-10-02,icu,30 to 39,female,6,0.211495112
9090,2021-10-02,icu,30 to 39,all,22,0.380260932
9091,2021-10-02,icu,40 to 49,male,17,0.661905876
9092,2021-10-02,icu,40 to 49,female,10,0.390130023
9093,2021-10-02,icu,40 to 49,all,27,0.526152815
9094,2021-10-02,icu,50 to 59,male,45,1.826730177
9095,2021-10-02,icu,50 to 59,female,24,0.953430861
9096,2021-10-02,icu,50 to 59,all,69,1.385363295
9097,2021-10-02,icu,60 to 69,male,47,1.895989257
9098,2021-10-02,icu,60 to 69,female,31,1.199360857
9099,2021-10-02,icu,60 to 69,all,78,1.540397822
9100,2021-10-02,icu,70 to 79,male,35,2.187546485
9101,2021-10-02,icu,70 to 79,female,23,1.297722328
9102,2021-10-02,icu,70 to 79,all,58,1.719893414
9103,2021-10-02,icu,80+,male,12,1.613694891
9104,2021-10-02,icu,80+,female,8,0.746750701
9105,2021-10-02,icu,80+,all,20,1.101962982
9106,2021-10-02,icu,all,male,183,0.914373334
9107,2021-10-02,icu,all,female,107,0.532760966
9108,2021-10-02,icu,all,all,290,0.723232402
9109,2021-10-02,deaths,30 to 39,male,6,0.203489437
9110,2021-10-02,deaths,30 to 39,female,1,0.035249185
9111,2021-10-02,deaths,30 to 39,all,7,0.120992115
9112,2021-10-02,deaths,40 to 49,male,5,0.194678199
9113,2021-10-02,deaths,40 to 49,female,1,0.039013002
9114,2021-10-02,deaths,40 to 49,all,6,0.116922848
9115,2021-10-02,deaths,50 to 59,male,14,0.568316055
9116,2021-10-02,deaths,50 to 59,female,14,0.556168003
9117,2021-10-02,deaths,50 to 59,all,28,0.56217641
9118,2021-10-02,deaths,60 to 69,male,28,1.129525515
9119,2021-10-02,deaths,60 to 69,female,22,0.851159318
9120,2021-10-02,deaths,60 to 69,all,50,0.987434501
9121,2021-10-02,deaths,70 to 79,male,40,2.500053126
9122,2021-10-02,deaths,70 to 79,female,24,1.354145038
9123,2021-10-02,deaths,70 to 79,all,64,1.897813422
9124,2021-10-02,deaths,80+,male,63,8.471898176
9125,2021-10-02,deaths,80+,female,46,4.293816531
9126,2021-10-02,deaths,80+,all,109,6.005698251
9127,2021-10-02,deaths,all,male,156,0.779465793
9128,2021-10-02,deaths,all,female,108,0.53774004
9129,2021-10-02,deaths,all,all,264,0.658390876
9130,2021-10-09,cases,0 to 11,male,2691,107.6579143
9131,2021-10-09,cases,0 to 11,female,2461,103.5961459
9132,2021-10-09,cases,0 to 11,all,5152,105.6786912
9133,2021-10-09,cases,12 to 19,male,1000,54.6787514
9134,2021-10-09,cases,12 to 19,female,926,53.81443203
9135,2021-10-09,cases,12 to 19,all,1927,54.28792943
9136,2021-10-09,cases,12 to 19,other,1,NA
9137,2021-10-09,cases,20 to 29,male,1373,47.63348651
9138,2021-10-09,cases,20 to 29,female,1455,55.07226958
9139,2021-10-09,cases,20 to 29,all,2828,51.19099618
9140,2021-10-09,cases,30 to 39,male,1616,54.80648833
9141,2021-10-09,cases,30 to 39,female,2063,72.71906928
9142,2021-10-09,cases,30 to 39,all,3679,63.58999852
9143,2021-10-09,cases,40 to 49,male,1525,59.37685066
9144,2021-10-09,cases,40 to 49,female,1600,62.42080361
9145,2021-10-09,cases,40 to 49,all,3125,60.8973166
9146,2021-10-09,cases,50 to 59,male,1146,46.52072852
9147,2021-10-09,cases,50 to 59,female,1101,43.73864077
9148,2021-10-09,cases,50 to 59,all,2247,45.11465688
9149,2021-10-09,cases,60 to 69,male,800,32.27215756
9150,2021-10-09,cases,60 to 69,female,879,34.00768365
9151,2021-10-09,cases,60 to 69,all,1679,33.15805054
9152,2021-10-09,cases,70 to 79,male,446,27.87559236
9153,2021-10-09,cases,70 to 79,female,447,25.22095133
9154,2021-10-09,cases,70 to 79,all,893,26.48042791
9155,2021-10-09,cases,80+,male,233,31.33257579
9156,2021-10-09,cases,80+,female,386,36.03072132
9157,2021-10-09,cases,80+,all,619,34.10575429
9158,2021-10-09,cases,all,male,10831,54.11791029
9159,2021-10-09,cases,all,female,11320,56.3631227
9160,2021-10-09,cases,all,all,22152,55.24497989
9161,2021-10-09,cases,all,other,1,NA
9162,2021-10-09,hospitalizations,0 to 11,male,12,0.480079885
9163,2021-10-09,hospitalizations,0 to 11,female,21,0.883997995
9164,2021-10-09,hospitalizations,0 to 11,all,33,0.676901555
9165,2021-10-09,hospitalizations,12 to 19,male,11,0.601466265
9166,2021-10-09,hospitalizations,12 to 19,female,9,0.523034437
9167,2021-10-09,hospitalizations,12 to 19,all,20,0.563445038
9168,2021-10-09,hospitalizations,20 to 29,male,34,1.179561938
9169,2021-10-09,hospitalizations,20 to 29,female,38,1.43831357
9170,2021-10-09,hospitalizations,20 to 29,all,72,1.303306833
9171,2021-10-09,hospitalizations,30 to 39,male,54,1.831404932
9172,2021-10-09,hospitalizations,30 to 39,female,74,2.608439712
9173,2021-10-09,hospitalizations,30 to 39,all,128,2.212427238
9174,2021-10-09,hospitalizations,40 to 49,male,83,3.231658101
9175,2021-10-09,hospitalizations,40 to 49,female,63,2.457819142
9176,2021-10-09,hospitalizations,40 to 49,all,146,2.845122632
9177,2021-10-09,hospitalizations,50 to 59,male,112,4.546528441
9178,2021-10-09,hospitalizations,50 to 59,female,86,3.416460587
9179,2021-10-09,hospitalizations,50 to 59,all,198,3.975390326
9180,2021-10-09,hospitalizations,60 to 69,male,126,5.082864816
9181,2021-10-09,hospitalizations,60 to 69,female,117,4.526620008
9182,2021-10-09,hospitalizations,60 to 69,all,243,4.798931675
9183,2021-10-09,hospitalizations,70 to 79,male,122,7.625162035
9184,2021-10-09,hospitalizations,70 to 79,female,104,5.867961831
9185,2021-10-09,hospitalizations,70 to 79,all,226,6.701653648
9186,2021-10-09,hospitalizations,80+,male,102,13.71640657
9187,2021-10-09,hospitalizations,80+,female,97,9.05435225
9188,2021-10-09,hospitalizations,80+,all,199,10.96453167
9189,2021-10-09,hospitalizations,all,male,656,3.277753592
9190,2021-10-09,hospitalizations,all,female,609,3.032256336
9191,2021-10-09,hospitalizations,all,all,1265,3.154789615
9192,2021-10-09,icu,0 to 11,male,2,0.080013314
9193,2021-10-09,icu,0 to 11,female,1,0.042095143
9194,2021-10-09,icu,0 to 11,all,3,0.061536505
9195,2021-10-09,icu,12 to 19,male,2,0.109357503
9196,2021-10-09,icu,12 to 19,female,3,0.174344812
9197,2021-10-09,icu,12 to 19,all,5,0.14086126
9198,2021-10-09,icu,20 to 29,male,5,0.173464991
9199,2021-10-09,icu,20 to 29,female,7,0.2649525
9200,2021-10-09,icu,20 to 29,all,12,0.217217806
9201,2021-10-09,icu,30 to 39,male,7,0.237404343
9202,2021-10-09,icu,30 to 39,female,13,0.458239409
9203,2021-10-09,icu,30 to 39,all,20,0.345691756
9204,2021-10-09,icu,40 to 49,male,19,0.739777156
9205,2021-10-09,icu,40 to 49,female,15,0.585195034
9206,2021-10-09,icu,40 to 49,all,34,0.662562805
9207,2021-10-09,icu,50 to 59,male,36,1.461384142
9208,2021-10-09,icu,50 to 59,female,19,0.754799432
9209,2021-10-09,icu,50 to 59,all,55,1.104275091
9210,2021-10-09,icu,60 to 69,male,45,1.815308863
9211,2021-10-09,icu,60 to 69,female,26,1.005915557
9212,2021-10-09,icu,60 to 69,all,71,1.402156991
9213,2021-10-09,icu,70 to 79,male,31,1.937541173
9214,2021-10-09,icu,70 to 79,female,20,1.128454198
9215,2021-10-09,icu,70 to 79,all,51,1.512320071
9216,2021-10-09,icu,80+,male,10,1.344745742
9217,2021-10-09,icu,80+,female,6,0.560063026
9218,2021-10-09,icu,80+,all,16,0.881570385
9219,2021-10-09,icu,all,male,157,0.784462369
9220,2021-10-09,icu,all,female,110,0.547698189
9221,2021-10-09,icu,all,all,267,0.665872591
9222,2021-10-09,deaths,12 to 19,male,1,0.054678751
9223,2021-10-09,deaths,12 to 19,all,1,0.028172252
9224,2021-10-09,deaths,20 to 29,male,1,0.034692998
9225,2021-10-09,deaths,20 to 29,female,1,0.037850357
9226,2021-10-09,deaths,20 to 29,all,2,0.036202968
9227,2021-10-09,deaths,30 to 39,male,1,0.033914906
9228,2021-10-09,deaths,30 to 39,female,3,0.105747556
9229,2021-10-09,deaths,30 to 39,all,4,0.069138351
9230,2021-10-09,deaths,40 to 49,male,3,0.116806919
9231,2021-10-09,deaths,40 to 49,female,1,0.039013002
9232,2021-10-09,deaths,40 to 49,all,4,0.077948565
9233,2021-10-09,deaths,50 to 59,male,11,0.446534043
9234,2021-10-09,deaths,50 to 59,female,4,0.158905144
9235,2021-10-09,deaths,50 to 59,all,15,0.301165934
9236,2021-10-09,deaths,60 to 69,male,28,1.129525515
9237,2021-10-09,deaths,60 to 69,female,13,0.502957779
9238,2021-10-09,deaths,60 to 69,all,41,0.809696291
9239,2021-10-09,deaths,70 to 79,male,38,2.37505047
9240,2021-10-09,deaths,70 to 79,female,22,1.241299618
9241,2021-10-09,deaths,70 to 79,all,60,1.779200084
9242,2021-10-09,deaths,80+,male,37,4.975559246
9243,2021-10-09,deaths,80+,female,42,3.92044118
9244,2021-10-09,deaths,80+,all,79,4.352753778
9245,2021-10-09,deaths,all,male,120,0.599589072
9246,2021-10-09,deaths,all,female,86,0.428200402
9247,2021-10-09,deaths,all,all,206,0.513744396
9248,2021-10-16,cases,0 to 11,male,2320,92.81544449
9249,2021-10-16,cases,0 to 11,female,2133,89.78893916
9250,2021-10-16,cases,0 to 11,all,4453,91.34068558
9251,2021-10-16,cases,12 to 19,male,771,42.15731733
9252,2021-10-16,cases,12 to 19,female,766,44.51604205
9253,2021-10-16,cases,12 to 19,all,1537,43.30075118
9254,2021-10-16,cases,20 to 29,male,1155,40.07041291
9255,2021-10-16,cases,20 to 29,female,1276,48.29705566
9256,2021-10-16,cases,20 to 29,all,2431,44.00470711
9257,2021-10-16,cases,30 to 39,male,1504,51.00801884
9258,2021-10-16,cases,30 to 39,female,1736,61.19258569
9259,2021-10-16,cases,30 to 39,all,3240,56.00206447
9260,2021-10-16,cases,40 to 49,male,1299,50.57739607
9261,2021-10-16,cases,40 to 49,female,1367,53.33077408
9262,2021-10-16,cases,40 to 49,all,2666,51.95271874
9263,2021-10-16,cases,50 to 59,male,1025,41.60885404
9264,2021-10-16,cases,50 to 59,female,965,38.33586588
9265,2021-10-16,cases,50 to 59,all,1990,39.95468055
9266,2021-10-16,cases,60 to 69,male,741,29.89208594
9267,2021-10-16,cases,60 to 69,female,732,28.32039184
9268,2021-10-16,cases,60 to 69,all,1473,29.0898204
9269,2021-10-16,cases,70 to 79,male,387,24.188014
9270,2021-10-16,cases,70 to 79,female,423,23.86680629
9271,2021-10-16,cases,70 to 79,all,810,24.01920113
9272,2021-10-16,cases,80+,male,230,30.92915207
9273,2021-10-16,cases,80+,female,298,27.81646361
9274,2021-10-16,cases,80+,all,528,29.09182272
9275,2021-10-16,cases,all,male,9432,47.12770103
9276,2021-10-16,cases,all,female,9696,48.27710581
9277,2021-10-16,cases,all,all,19128,47.70341167
9278,2021-10-16,hospitalizations,0 to 11,male,21,0.840139799
9279,2021-10-16,hospitalizations,0 to 11,female,10,0.420951426
9280,2021-10-16,hospitalizations,0 to 11,all,31,0.635877218
9281,2021-10-16,hospitalizations,12 to 19,male,4,0.218715006
9282,2021-10-16,hospitalizations,12 to 19,female,6,0.348689624
9283,2021-10-16,hospitalizations,12 to 19,all,10,0.281722519
9284,2021-10-16,hospitalizations,20 to 29,male,35,1.214254937
9285,2021-10-16,hospitalizations,20 to 29,female,49,1.854667498
9286,2021-10-16,hospitalizations,20 to 29,all,84,1.520524639
9287,2021-10-16,hospitalizations,30 to 39,male,49,1.661830401
9288,2021-10-16,hospitalizations,30 to 39,female,55,1.938705192
9289,2021-10-16,hospitalizations,30 to 39,all,104,1.797597131
9290,2021-10-16,hospitalizations,40 to 49,male,77,2.998044263
9291,2021-10-16,hospitalizations,40 to 49,female,61,2.379793137
9292,2021-10-16,hospitalizations,40 to 49,all,138,2.689225501
9293,2021-10-16,hospitalizations,50 to 59,male,112,4.546528441
9294,2021-10-16,hospitalizations,50 to 59,female,58,2.304124582
9295,2021-10-16,hospitalizations,50 to 59,all,170,3.413213916
9296,2021-10-16,hospitalizations,60 to 69,male,120,4.840823634
9297,2021-10-16,hospitalizations,60 to 69,female,86,3.327259151
9298,2021-10-16,hospitalizations,60 to 69,all,206,4.068230144
9299,2021-10-16,hospitalizations,70 to 79,male,111,6.937647425
9300,2021-10-16,hospitalizations,70 to 79,female,98,5.529425572
9301,2021-10-16,hospitalizations,70 to 79,all,209,6.197546958
9302,2021-10-16,hospitalizations,80+,male,116,15.59905061
9303,2021-10-16,hospitalizations,80+,female,80,7.46750701
9304,2021-10-16,hospitalizations,80+,all,196,10.79923722
9305,2021-10-16,hospitalizations,all,male,645,3.22279126
9306,2021-10-16,hospitalizations,all,female,503,2.504474445
9307,2021-10-16,hospitalizations,all,all,1148,2.86300275
9308,2021-10-16,icu,0 to 11,female,1,0.042095143
9309,2021-10-16,icu,0 to 11,all,1,0.020512168
9310,2021-10-16,icu,12 to 19,male,1,0.054678751
9311,2021-10-16,icu,12 to 19,female,1,0.058114937
9312,2021-10-16,icu,12 to 19,all,2,0.056344504
9313,2021-10-16,icu,20 to 29,male,5,0.173464991
9314,2021-10-16,icu,20 to 29,female,5,0.189251786
9315,2021-10-16,icu,20 to 29,all,10,0.181014838
9316,2021-10-16,icu,30 to 39,male,12,0.406978874
9317,2021-10-16,icu,30 to 39,female,6,0.211495112
9318,2021-10-16,icu,30 to 39,all,18,0.31112258
9319,2021-10-16,icu,40 to 49,male,17,0.661905876
9320,2021-10-16,icu,40 to 49,female,10,0.390130023
9321,2021-10-16,icu,40 to 49,all,27,0.526152815
9322,2021-10-16,icu,50 to 59,male,38,1.54257215
9323,2021-10-16,icu,50 to 59,female,15,0.595894288
9324,2021-10-16,icu,50 to 59,all,53,1.064119633
9325,2021-10-16,icu,60 to 69,male,41,1.653948075
9326,2021-10-16,icu,60 to 69,female,28,1.083293677
9327,2021-10-16,icu,60 to 69,all,69,1.362659611
9328,2021-10-16,icu,70 to 79,male,29,1.812538516
9329,2021-10-16,icu,70 to 79,female,20,1.128454198
9330,2021-10-16,icu,70 to 79,all,49,1.453013402
9331,2021-10-16,icu,80+,male,11,1.479220316
9332,2021-10-16,icu,80+,female,3,0.280031513
9333,2021-10-16,icu,80+,all,14,0.771374087
9334,2021-10-16,icu,all,male,154,0.769472642
9335,2021-10-16,icu,all,female,89,0.443137626
9336,2021-10-16,icu,all,all,243,0.606018875
9337,2021-10-16,deaths,30 to 39,male,3,0.101744718
9338,2021-10-16,deaths,30 to 39,female,2,0.070498371
9339,2021-10-16,deaths,30 to 39,all,5,0.086422939
9340,2021-10-16,deaths,40 to 49,male,5,0.194678199
9341,2021-10-16,deaths,40 to 49,female,6,0.234078014
9342,2021-10-16,deaths,40 to 49,all,11,0.214358554
9343,2021-10-16,deaths,50 to 59,male,11,0.446534043
9344,2021-10-16,deaths,50 to 59,female,1,0.039726286
9345,2021-10-16,deaths,50 to 59,all,12,0.240932747
9346,2021-10-16,deaths,60 to 69,male,20,0.806803939
9347,2021-10-16,deaths,60 to 69,female,9,0.348201539
9348,2021-10-16,deaths,60 to 69,all,29,0.572712011
9349,2021-10-16,deaths,70 to 79,male,36,2.250047814
9350,2021-10-16,deaths,70 to 79,female,22,1.241299618
9351,2021-10-16,deaths,70 to 79,all,58,1.719893414
9352,2021-10-16,deaths,80+,male,43,5.782406691
9353,2021-10-16,deaths,80+,female,30,2.800315129
9354,2021-10-16,deaths,80+,all,73,4.022164883
9355,2021-10-16,deaths,all,male,118,0.58959592
9356,2021-10-16,deaths,all,female,70,0.348535211
9357,2021-10-16,deaths,all,all,188,0.468854109
9358,2021-10-23,cases,0 to 11,male,1968,78.73310119
9359,2021-10-23,cases,0 to 11,female,1865,78.50744095
9360,2021-10-23,cases,0 to 11,all,3833,78.62314121
9361,2021-10-23,cases,12 to 19,male,678,37.07219345
9362,2021-10-23,cases,12 to 19,female,676,39.28569768
9363,2021-10-23,cases,12 to 19,all,1354,38.14522909
9364,2021-10-23,cases,20 to 29,male,894,31.01554038
9365,2021-10-23,cases,20 to 29,female,1021,38.6452146
9366,2021-10-23,cases,20 to 29,all,1917,34.70054444
9367,2021-10-23,cases,20 to 29,other,2,NA
9368,2021-10-23,cases,30 to 39,male,1230,41.71533456
9369,2021-10-23,cases,30 to 39,female,1357,47.83314446
9370,2021-10-23,cases,30 to 39,all,2587,44.71522864
9371,2021-10-23,cases,40 to 49,male,1130,43.99727295
9372,2021-10-23,cases,40 to 49,female,1075,41.93897742
9373,2021-10-23,cases,40 to 49,all,2205,42.96914659
9374,2021-10-23,cases,50 to 59,male,858,34.82965538
9375,2021-10-23,cases,50 to 59,female,777,30.86732414
9376,2021-10-23,cases,50 to 59,all,1635,32.82708678
9377,2021-10-23,cases,60 to 69,male,644,25.97908684
9378,2021-10-23,cases,60 to 69,female,616,23.8324609
9379,2021-10-23,cases,60 to 69,all,1261,24.90309812
9380,2021-10-23,cases,60 to 69,other,1,NA
9381,2021-10-23,cases,70 to 79,male,345,21.56295821
9382,2021-10-23,cases,70 to 79,female,317,17.88599904
9383,2021-10-23,cases,70 to 79,all,662,19.63050759
9384,2021-10-23,cases,80+,male,199,26.76044027
9385,2021-10-23,cases,80+,female,247,23.05592789
9386,2021-10-23,cases,80+,all,446,24.57377449
9387,2021-10-23,cases,all,male,7947,39.70778627
9388,2021-10-23,cases,all,female,7952,39.59359998
9389,2021-10-23,cases,all,all,15902,39.65807467
9390,2021-10-23,cases,all,other,3,NA
9391,2021-10-23,hospitalizations,0 to 11,male,14,0.5600932
9392,2021-10-23,hospitalizations,0 to 11,female,6,0.252570856
9393,2021-10-23,hospitalizations,0 to 11,all,20,0.410243367
9394,2021-10-23,hospitalizations,12 to 19,male,7,0.38275126
9395,2021-10-23,hospitalizations,12 to 19,female,7,0.406804562
9396,2021-10-23,hospitalizations,12 to 19,all,14,0.394411527
9397,2021-10-23,hospitalizations,20 to 29,male,20,0.693859964
9398,2021-10-23,hospitalizations,20 to 29,female,32,1.211211427
9399,2021-10-23,hospitalizations,20 to 29,all,52,0.941277157
9400,2021-10-23,hospitalizations,30 to 39,male,50,1.695745307
9401,2021-10-23,hospitalizations,30 to 39,female,46,1.621462524
9402,2021-10-23,hospitalizations,30 to 39,all,96,1.659320429
9403,2021-10-23,hospitalizations,40 to 49,male,61,2.375074026
9404,2021-10-23,hospitalizations,40 to 49,female,44,1.716572099
9405,2021-10-23,hospitalizations,40 to 49,all,105,2.046149838
9406,2021-10-23,hospitalizations,50 to 59,male,90,3.653460355
9407,2021-10-23,hospitalizations,50 to 59,female,50,1.986314295
9408,2021-10-23,hospitalizations,50 to 59,all,140,2.810882049
9409,2021-10-23,hospitalizations,60 to 69,male,99,3.993679498
9410,2021-10-23,hospitalizations,60 to 69,female,86,3.327259151
9411,2021-10-23,hospitalizations,60 to 69,all,185,3.653507654
9412,2021-10-23,hospitalizations,70 to 79,male,98,6.125130159
9413,2021-10-23,hospitalizations,70 to 79,female,91,5.134466602
9414,2021-10-23,hospitalizations,70 to 79,all,189,5.604480263
9415,2021-10-23,hospitalizations,80+,male,82,11.02691509
9416,2021-10-23,hospitalizations,80+,female,77,7.187475497
9417,2021-10-23,hospitalizations,80+,all,159,8.760605705
9418,2021-10-23,hospitalizations,all,male,521,2.603215886
9419,2021-10-23,hospitalizations,all,female,439,2.185813681
9420,2021-10-23,hospitalizations,all,all,960,2.394148641
9421,2021-10-23,icu,0 to 11,male,1,0.040006657
9422,2021-10-23,icu,0 to 11,female,2,0.084190285
9423,2021-10-23,icu,0 to 11,all,3,0.061536505
9424,2021-10-23,icu,12 to 19,male,2,0.109357503
9425,2021-10-23,icu,12 to 19,female,1,0.058114937
9426,2021-10-23,icu,12 to 19,all,3,0.084516756
9427,2021-10-23,icu,20 to 29,male,7,0.242850987
9428,2021-10-23,icu,20 to 29,female,3,0.113551071
9429,2021-10-23,icu,20 to 29,all,10,0.181014838
9430,2021-10-23,icu,30 to 39,male,14,0.474808686
9431,2021-10-23,icu,30 to 39,female,7,0.246744297
9432,2021-10-23,icu,30 to 39,all,21,0.362976344
9433,2021-10-23,icu,40 to 49,male,17,0.661905876
9434,2021-10-23,icu,40 to 49,female,8,0.312104018
9435,2021-10-23,icu,40 to 49,all,25,0.487178533
9436,2021-10-23,icu,50 to 59,male,28,1.13663211
9437,2021-10-23,icu,50 to 59,female,11,0.436989145
9438,2021-10-23,icu,50 to 59,all,39,0.783031428
9439,2021-10-23,icu,60 to 69,male,39,1.573267681
9440,2021-10-23,icu,60 to 69,female,28,1.083293677
9441,2021-10-23,icu,60 to 69,all,67,1.323162231
9442,2021-10-23,icu,70 to 79,male,23,1.437530548
9443,2021-10-23,icu,70 to 79,female,21,1.184876908
9444,2021-10-23,icu,70 to 79,all,44,1.304746728
9445,2021-10-23,icu,80+,male,16,2.151593188
9446,2021-10-23,icu,80+,female,6,0.560063026
9447,2021-10-23,icu,80+,all,22,1.21215928
9448,2021-10-23,icu,all,male,147,0.734496613
9449,2021-10-23,icu,all,female,87,0.433179477
9450,2021-10-23,icu,all,all,234,0.583573731
9451,2021-10-23,deaths,0 to 11,female,1,0.042095143
9452,2021-10-23,deaths,0 to 11,all,1,0.020512168
9453,2021-10-23,deaths,20 to 29,male,1,0.034692998
9454,2021-10-23,deaths,20 to 29,female,1,0.037850357
9455,2021-10-23,deaths,20 to 29,all,2,0.036202968
9456,2021-10-23,deaths,30 to 39,male,1,0.033914906
9457,2021-10-23,deaths,30 to 39,all,1,0.017284588
9458,2021-10-23,deaths,40 to 49,male,1,0.03893564
9459,2021-10-23,deaths,40 to 49,female,2,0.078026005
9460,2021-10-23,deaths,40 to 49,all,3,0.058461424
9461,2021-10-23,deaths,50 to 59,male,9,0.365346036
9462,2021-10-23,deaths,50 to 59,female,8,0.317810287
9463,2021-10-23,deaths,50 to 59,all,17,0.341321392
9464,2021-10-23,deaths,60 to 69,male,15,0.605102954
9465,2021-10-23,deaths,60 to 69,female,12,0.464268719
9466,2021-10-23,deaths,60 to 69,all,27,0.533214631
9467,2021-10-23,deaths,70 to 79,male,24,1.500031876
9468,2021-10-23,deaths,70 to 79,female,11,0.620649809
9469,2021-10-23,deaths,70 to 79,all,35,1.037866715
9470,2021-10-23,deaths,80+,male,32,4.303186375
9471,2021-10-23,deaths,80+,female,29,2.706971291
9472,2021-10-23,deaths,80+,all,61,3.360987094
9473,2021-10-23,deaths,all,male,83,0.414715775
9474,2021-10-23,deaths,all,female,64,0.318660764
9475,2021-10-23,deaths,all,all,147,0.366604011
9476,2021-10-30,cases,0 to 11,male,2057,82.29369367
9477,2021-10-30,cases,0 to 11,female,1809,76.15011296
9478,2021-10-30,cases,0 to 11,all,3866,79.30004277
9479,2021-10-30,cases,12 to 19,male,595,32.53385708
9480,2021-10-30,cases,12 to 19,female,603,35.04330725
9481,2021-10-30,cases,12 to 19,all,1198,33.75035779
9482,2021-10-30,cases,20 to 29,male,789,27.37277557
9483,2021-10-30,cases,20 to 29,female,920,34.82232853
9484,2021-10-30,cases,20 to 29,all,1709,30.93543581
9485,2021-10-30,cases,30 to 39,male,1200,40.69788737
9486,2021-10-30,cases,30 to 39,female,1359,47.90364283
9487,2021-10-30,cases,30 to 39,all,2559,44.23126018
9488,2021-10-30,cases,40 to 49,male,1113,43.33536707
9489,2021-10-30,cases,40 to 49,female,1144,44.63087458
9490,2021-10-30,cases,40 to 49,all,2257,43.98247794
9491,2021-10-30,cases,50 to 59,male,771,31.29797704
9492,2021-10-30,cases,50 to 59,female,712,28.28511555
9493,2021-10-30,cases,50 to 59,all,1483,29.77527199
9494,2021-10-30,cases,60 to 69,male,615,24.80922112
9495,2021-10-30,cases,60 to 69,female,567,21.93669696
9496,2021-10-30,cases,60 to 69,all,1182,23.3429516
9497,2021-10-30,cases,70 to 79,male,327,20.43793431
9498,2021-10-30,cases,70 to 79,female,288,16.24974046
9499,2021-10-30,cases,70 to 79,all,615,18.23680086
9500,2021-10-30,cases,80+,male,181,24.33989793
9501,2021-10-30,cases,80+,female,249,23.24261557
9502,2021-10-30,cases,80+,all,430,23.69220411
9503,2021-10-30,cases,all,male,7648,38.21381017
9504,2021-10-30,cases,all,female,7651,38.09489857
9505,2021-10-30,cases,all,all,15299,38.15425006
9506,2021-10-30,hospitalizations,0 to 11,male,13,0.520086542
9507,2021-10-30,hospitalizations,0 to 11,female,12,0.505141711
9508,2021-10-30,hospitalizations,0 to 11,all,25,0.512804208
9509,2021-10-30,hospitalizations,12 to 19,male,5,0.273393757
9510,2021-10-30,hospitalizations,12 to 19,female,10,0.581149374
9511,2021-10-30,hospitalizations,12 to 19,all,15,0.422583779
9512,2021-10-30,hospitalizations,20 to 29,male,15,0.520394973
9513,2021-10-30,hospitalizations,20 to 29,female,39,1.476163927
9514,2021-10-30,hospitalizations,20 to 29,all,54,0.977480125
9515,2021-10-30,hospitalizations,30 to 39,male,42,1.424426058
9516,2021-10-30,hospitalizations,30 to 39,female,50,1.762459265
9517,2021-10-30,hospitalizations,30 to 39,all,92,1.590182078
9518,2021-10-30,hospitalizations,40 to 49,male,56,2.180395828
9519,2021-10-30,hospitalizations,40 to 49,female,47,1.833611106
9520,2021-10-30,hospitalizations,40 to 49,all,103,2.007175555
9521,2021-10-30,hospitalizations,50 to 59,male,67,2.719798264
